-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  50.8503   Longitude 4.3517 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.84 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,WD10M,PS,ALLSKY_SFC_SW_DWN
2025,1,17,9,0.53,92.65,1.75,186.9,103.33,117.22
2025,1,17,10,1.55,89.47,1.73,184.0,103.32,173.35
2025,1,17,11,2.11,88.23,1.68,176.9,103.28,180.05
2025,1,17,12,2.62,87.5,1.4,170.5,103.21,168.75
2025,1,17,13,2.85,87.36,0.88,157.2,103.17,133.2
2025,1,17,14,2.63,89.38,0.57,113.9,103.13,83.57
2025,1,17,15,1.58,92.96,0.81,83.7,103.13,28.27
2025,1,17,16,0.56,97.97,1.16,90.0,103.12,0.0
2025,1,17,17,0.08,100.0,1.44,102.4,103.13,0.0
2025,1,17,18,-0.1,100.0,1.55,111.6,103.13,0.0
2025,1,17,19,-0.12,100.0,1.45,116.6,103.12,0.0
2025,1,17,20,-0.17,99.63,1.28,119.0,103.11,0.0
2025,1,17,21,-0.26,98.99,1.11,112.9,103.11,0.0
2025,1,17,22,-0.35,98.04,1.05,105.0,103.09,0.0
2025,1,17,23,-0.59,98.55,1.1,100.0,103.05,0.0
2025,1,18,0,-0.89,98.95,1.17,97.9,103.0,0.0
2025,1,18,1,-1.2,99.4,1.26,95.5,102.95,0.0
2025,1,18,2,-1.49,99.96,1.33,90.9,102.92,0.0
2025,1,18,3,-1.77,100.0,1.42,87.2,102.86,0.0
2025,1,18,4,-1.96,100.0,1.51,84.3,102.82,0.0
2025,1,18,5,-2.05,100.0,1.58,83.5,102.78,0.0
2025,1,18,6,-2.03,98.97,1.75,85.1,102.75,0.0
2025,1,18,7,-2.04,97.78,2.12,87.8,102.74,0.0
2025,1,18,8,-1.8,95.21,2.67,91.3,102.74,41.53
2025,1,18,9,-1.29,93.33,2.63,97.2,102.72,74.75
2025,1,18,10,-0.62,91.08,2.57,103.3,102.68,111.32
2025,1,18,11,0.1,88.52,2.57,110.3,102.62,117.15
2025,1,18,12,0.9,86.24,2.65,117.0,102.53,96.4
2025,1,18,13,1.44,84.58,2.72,122.7,102.46,91.15
2025,1,18,14,1.32,86.98,2.44,125.8,102.41,57.42
2025,1,18,15,-0.93,97.81,2.03,125.6,102.38,18.3
2025,1,18,16,-2.53,100.0,2.44,128.8,102.36,0.0
2025,1,18,17,-2.77,100.0,2.52,137.3,102.34,0.0
2025,1,18,18,-2.94,100.0,2.49,149.0,102.33,0.0
2025,1,18,19,-2.93,100.0,2.38,163.2,102.32,0.0
2025,1,18,20,-2.65,100.0,2.56,177.5,102.29,0.0
2025,1,18,21,-2.36,99.98,2.79,187.8,102.28,0.0
2025,1,18,22,-2.21,98.38,2.65,195.8,102.25,0.0
2025,1,18,23,-2.14,97.46,2.4,202.1,102.22,0.0
2025,1,19,0,-2.06,97.09,2.1,206.6,102.19,0.0
2025,1,19,1,-1.99,96.49,1.76,208.2,102.15,0.0
2025,1,19,2,-1.91,95.49,1.53,206.1,102.1,0.0
2025,1,19,3,-1.88,95.2,1.3,192.0,102.05,0.0
2025,1,19,4,-1.91,95.08,1.27,172.3,102.0,0.0
2025,1,19,5,-2.02,95.59,1.37,157.7,101.95,0.0
2025,1,19,6,-2.1,96.2,1.51,150.7,101.91,0.0
2025,1,19,7,-2.07,96.26,1.62,149.9,101.89,0.0
2025,1,19,8,-1.14,91.12,2.27,156.6,101.87,53.8
2025,1,19,9,-0.5,88.35,2.17,166.7,101.87,114.12
2025,1,19,10,0.23,86.77,1.81,178.7,101.85,176.25
2025,1,19,11,0.87,85.82,1.52,194.5,101.81,173.98
2025,1,19,12,1.33,84.91,1.32,207.0,101.75,164.07
2025,1,19,13,1.47,84.74,1.07,218.9,101.7,142.48
2025,1,19,14,1.0,88.61,0.65,233.1,101.67,90.75
2025,1,19,15,-0.04,90.5,0.41,251.6,101.65,29.62
2025,1,19,16,-0.53,93.12,0.26,249.4,101.66,0.0
2025,1,19,17,-0.67,94.21,0.19,218.7,101.66,0.0
2025,1,19,18,-0.82,94.83,0.34,204.3,101.68,0.0
2025,1,19,19,-1.06,96.17,0.64,210.2,101.69,0.0
2025,1,19,20,-1.29,97.44,0.93,217.1,101.69,0.0
2025,1,19,21,-1.4,97.72,1.16,220.1,101.68,0.0
2025,1,19,22,-1.48,97.45,1.37,221.7,101.66,0.0
2025,1,19,23,-1.62,97.35,1.61,224.5,101.63,0.0
2025,1,20,0,-1.73,96.67,1.94,227.5,101.59,0.0
2025,1,20,1,-1.79,95.29,2.27,229.3,101.57,0.0
2025,1,20,2,-1.86,94.27,2.35,229.7,101.55,0.0
2025,1,20,3,-1.85,93.24,2.22,232.9,101.53,0.0
2025,1,20,4,-1.84,92.85,1.97,234.9,101.53,0.0
2025,1,20,5,-1.85,93.25,1.75,230.1,101.54,0.0
2025,1,20,6,-1.79,93.1,1.83,221.7,101.55,0.0
2025,1,20,7,-1.78,93.66,1.91,216.9,101.57,0.0
2025,1,20,8,-1.45,91.73,2.31,218.0,101.58,48.3
2025,1,20,9,-1.0,89.54,2.41,217.9,101.6,100.6
2025,1,20,10,-0.58,88.43,2.57,213.1,101.61,140.0
2025,1,20,11,-0.14,87.39,2.83,209.4,101.56,142.65
2025,1,20,12,0.37,86.63,3.08,207.5,101.5,149.02
2025,1,20,13,0.71,86.76,3.15,207.8,101.45,136.62
2025,1,20,14,0.67,89.01,2.85,210.8,101.43,87.78
2025,1,20,15,-0.33,95.2,1.86,213.2,101.41,31.65
2025,1,20,16,-1.07,100.0,1.93,212.5,101.4,0.0
2025,1,20,17,-1.33,100.0,2.09,209.9,101.41,0.0
2025,1,20,18,-1.34,100.0,2.31,207.6,101.43,0.0
2025,1,20,19,-1.09,100.0,2.79,208.5,101.44,0.0
2025,1,20,20,-1.02,98.8,3.04,210.0,101.44,0.0
2025,1,20,21,-1.08,98.4,2.92,209.6,101.43,0.0
2025,1,20,22,-1.19,98.12,2.8,209.8,101.41,0.0
2025,1,20,23,-1.29,96.85,3.0,212.9,101.39,0.0
2025,1,21,0,-1.63,97.78,2.87,210.1,101.36,0.0
2025,1,21,1,-1.78,97.14,2.95,206.4,101.33,0.0
2025,1,21,2,-1.63,95.91,3.2,205.4,101.32,0.0
2025,1,21,3,-1.66,95.83,3.12,206.2,101.3,0.0
2025,1,21,4,-1.86,97.12,2.8,206.9,101.28,0.0
2025,1,21,5,-1.88,96.98,2.85,207.8,101.29,0.0
2025,1,21,6,-1.85,97.05,2.94,206.5,101.29,0.0
2025,1,21,7,-1.82,96.81,2.96,202.4,101.29,3.55
2025,1,21,8,-1.5,94.26,3.65,203.5,101.3,66.07
2025,1,21,9,-0.78,92.47,3.7,206.3,101.3,164.43
2025,1,21,10,0.34,91.04,3.48,202.3,101.29,240.85
2025,1,21,11,1.47,90.32,3.56,198.0,101.24,258.95
2025,1,21,12,2.65,88.64,3.63,197.3,101.17,258.25
2025,1,21,13,3.24,88.94,3.42,191.3,101.1,229.57
2025,1,21,14,2.69,93.51,2.49,180.9,101.04,147.6
2025,1,21,15,1.22,100.0,2.3,166.9,100.99,49.03
2025,1,21,16,0.66,100.0,2.67,157.3,100.94,0.0
2025,1,21,17,0.84,100.0,3.16,155.9,100.91,0.0
2025,1,21,18,0.3,100.0,3.24,159.1,100.89,0.0
2025,1,21,19,-0.6,100.0,3.4,162.4,100.87,0.0
2025,1,21,20,-0.7,100.0,4.07,164.2,100.82,0.0
2025,1,21,21,-0.6,98.39,4.55,164.7,100.77,0.0
2025,1,21,22,-0.32,97.43,4.48,166.5,100.69,0.0
2025,1,21,23,0.18,97.2,4.29,169.5,100.6,0.0
2025,1,22,0,0.81,97.25,4.21,171.0,100.51,0.0
2025,1,22,1,1.32,97.72,4.08,170.8,100.42,0.0
2025,1,22,2,1.56,98.81,3.96,170.6,100.36,0.0
2025,1,22,3,1.34,100.0,3.95,169.9,100.29,0.0
2025,1,22,4,1.21,100.0,4.28,168.7,100.24,0.0
2025,1,22,5,1.17,100.0,4.47,167.2,100.19,0.0
2025,1,22,6,1.03,98.77,4.6,166.5,100.14,0.0
2025,1,22,7,0.84,98.12,4.68,167.7,100.1,2.72
2025,1,22,8,1.04,97.18,4.88,170.2,100.07,26.3
2025,1,22,9,2.06,95.26,5.23,174.7,100.04,70.05
2025,1,22,10,3.15,93.95,5.47,179.7,99.99,97.1
2025,1,22,11,4.18,92.93,5.36,183.5,99.92,107.7
2025,1,22,12,5.02,92.67,5.21,189.3,99.85,111.03
2025,1,22,13,5.1,94.09,4.58,194.9,99.78,77.25
2025,1,22,14,4.6,96.06,4.21,201.6,99.72,55.55
2025,1,22,15,3.83,98.6,3.73,206.9,99.69,22.0
2025,1,22,16,3.07,100.0,3.08,210.2,99.68,0.0
2025,1,22,17,2.7,100.0,2.47,208.9,99.63,0.0
2025,1,22,18,2.5,100.0,1.97,212.6,99.57,0.0
2025,1,22,19,2.19,100.0,1.63,237.0,99.54,0.0
2025,1,22,20,1.5,100.0,1.61,277.9,99.52,0.0
2025,1,22,21,0.82,98.16,2.21,312.4,99.49,0.0
2025,1,22,22,0.58,97.85,2.45,320.8,99.46,0.0
2025,1,22,23,0.73,98.29,2.86,315.7,99.48,0.0
2025,1,23,0,1.5,99.09,3.31,305.9,99.5,0.0
2025,1,23,1,2.61,99.55,4.0,299.2,99.53,0.0
2025,1,23,2,3.35,98.42,4.92,295.6,99.6,0.0
2025,1,23,3,3.6,96.78,5.51,292.5,99.69,0.0
2025,1,23,4,3.53,95.75,5.51,287.7,99.8,0.0
2025,1,23,5,3.21,96.38,5.21,272.2,99.91,0.0
2025,1,23,6,2.99,96.74,5.86,258.9,100.02,0.0
2025,1,23,7,2.83,96.9,6.34,251.3,100.15,5.07
2025,1,23,8,2.91,96.46,6.41,243.3,100.26,64.43
2025,1,23,9,3.19,95.66,6.29,232.3,100.32,132.12
2025,1,23,10,3.59,93.42,6.7,221.3,100.34,169.95
2025,1,23,11,3.9,92.76,6.77,207.5,100.3,182.77
2025,1,23,12,4.42,91.67,7.52,197.4,100.24,169.8
2025,1,23,13,5.06,90.15,8.44,194.4,100.17,127.62
2025,1,23,14,4.94,91.02,9.47,195.7,100.09,81.55
2025,1,23,15,4.63,92.4,10.2,196.8,100.03,35.85
2025,1,23,16,4.48,93.5,10.79,197.7,99.96,0.0
2025,1,23,17,4.55,93.96,11.29,204.0,99.93,0.0
2025,1,23,18,4.87,94.09,11.2,212.4,99.92,0.0
2025,1,23,19,5.27,94.55,10.65,217.9,99.92,0.0
2025,1,23,20,5.59,95.12,10.06,224.9,99.94,0.0
2025,1,23,21,5.51,95.7,9.0,234.1,99.99,0.0
2025,1,23,22,4.85,98.44,7.29,237.8,100.08,0.0
2025,1,23,23,4.28,100.0,6.07,230.0,100.15,0.0
2025,1,24,0,4.46,99.72,6.25,217.5,100.16,0.0
2025,1,24,1,5.09,98.72,6.94,211.4,100.18,0.0
2025,1,24,2,5.89,98.16,7.12,205.6,100.13,0.0
2025,1,24,3,6.55,97.49,7.34,197.8,100.05,0.0
2025,1,24,4,6.84,96.62,8.31,192.4,99.97,0.0
2025,1,24,5,6.79,94.92,9.89,192.3,99.88,0.0
2025,1,24,6,6.59,91.61,11.84,197.4,99.83,0.0
2025,1,24,7,6.23,89.55,12.28,198.2,99.82,3.9
2025,1,24,8,6.13,88.56,12.65,194.9,99.73,39.08
2025,1,24,9,6.35,86.51,12.96,201.0,99.67,81.93
2025,1,24,10,6.56,86.23,12.74,203.9,99.64,110.65
2025,1,24,11,6.95,86.93,12.73,207.3,99.59,129.23
2025,1,24,12,7.57,87.69,12.42,211.2,99.53,39.42
2025,1,24,13,8.08,89.08,11.42,214.2,99.5,48.45
2025,1,24,14,8.34,91.3,10.09,217.9,99.53,40.42
2025,1,24,15,8.48,93.5,8.7,221.6,99.58,18.9
2025,1,24,16,8.42,94.68,7.21,225.4,99.67,0.0
2025,1,24,17,8.08,95.52,5.79,226.2,99.77,0.0
2025,1,24,18,7.54,96.57,4.74,223.1,99.84,0.0
2025,1,24,19,6.73,98.56,3.82,218.4,99.88,0.0
2025,1,24,20,6.4,99.15,3.31,212.8,99.86,0.0
2025,1,24,21,6.22,99.49,2.6,209.7,99.81,0.0
2025,1,24,22,6.22,98.59,2.25,205.0,99.74,0.0
2025,1,24,23,6.42,98.68,2.07,202.5,99.69,0.0
2025,1,25,0,6.75,98.66,1.9,187.3,99.63,0.0
2025,1,25,1,6.96,99.58,2.21,176.9,99.57,0.0
2025,1,25,2,7.4,99.31,3.48,180.5,99.49,0.0
2025,1,25,3,8.29,97.34,6.36,197.6,99.44,0.0
2025,1,25,4,9.64,94.14,9.11,206.9,99.44,0.0
2025,1,25,5,9.9,93.54,9.17,209.6,99.44,0.0
2025,1,25,6,9.34,95.11,7.54,205.9,99.44,0.0
2025,1,25,7,9.07,94.67,7.41,198.7,99.46,2.6
2025,1,25,8,9.3,93.38,7.89,203.3,99.49,26.52
2025,1,25,9,9.44,93.83,7.72,226.3,99.61,71.55
2025,1,25,10,8.94,93.74,6.85,259.4,99.78,107.95
2025,1,25,11,8.2,90.21,6.25,285.5,99.94,124.65
2025,1,25,12,7.76,87.17,5.08,302.9,100.06,127.22
2025,1,25,13,7.51,87.06,3.58,312.3,100.16,101.93
2025,1,25,14,7.25,88.71,2.3,320.6,100.26,70.12
2025,1,25,15,6.63,94.08,1.28,332.0,100.3,26.42
2025,1,25,16,5.86,95.09,1.49,345.2,100.31,0.0
2025,1,25,17,5.52,94.34,1.66,6.9,100.31,0.0
2025,1,25,18,5.22,94.17,1.76,37.1,100.32,0.0
2025,1,25,19,4.87,95.74,2.18,61.6,100.3,0.0
2025,1,25,20,4.53,97.24,2.52,74.4,100.26,0.0
2025,1,25,21,4.18,98.26,2.56,67.5,100.22,0.0
2025,1,25,22,4.07,98.0,2.91,54.1,100.18,0.0
2025,1,25,23,3.94,98.09,2.97,44.7,100.16,0.0
2025,1,26,0,3.78,98.22,2.86,30.0,100.18,0.0
2025,1,26,1,3.62,97.74,3.09,10.6,100.19,0.0
2025,1,26,2,3.33,96.9,3.54,358.5,100.23,0.0
2025,1,26,3,2.97,96.89,3.19,356.9,100.25,0.0
2025,1,26,4,2.51,97.51,1.95,4.4,100.28,0.0
2025,1,26,5,2.15,96.7,0.54,61.0,100.31,0.0
2025,1,26,6,1.25,100.0,1.8,182.5,100.35,0.0
2025,1,26,7,1.1,100.0,3.29,195.9,100.35,5.4
2025,1,26,8,1.84,96.85,4.79,201.0,100.36,50.08
2025,1,26,9,2.23,95.48,4.93,189.6,100.31,106.22
2025,1,26,10,3.0,94.33,5.46,174.4,100.22,151.48
2025,1,26,11,3.81,92.4,6.44,172.5,100.15,171.48
2025,1,26,12,4.53,87.58,7.54,173.1,100.06,154.32
2025,1,26,13,4.74,84.71,7.98,170.0,99.94,135.55
2025,1,26,14,4.49,86.64,7.87,161.5,99.78,86.82
2025,1,26,15,3.95,89.82,8.3,153.6,99.6,37.6
2025,1,26,16,3.76,91.06,9.42,150.2,99.41,0.0
2025,1,26,17,4.04,89.88,10.88,153.6,99.21,0.0
2025,1,26,18,4.92,88.18,11.9,167.2,99.03,0.0
2025,1,26,19,6.06,88.94,12.03,181.0,98.91,0.0
2025,1,26,20,6.94,90.13,11.58,190.4,98.84,0.0
2025,1,26,21,7.47,91.13,10.65,192.6,98.79,0.0
2025,1,26,22,7.83,91.82,10.15,189.7,98.71,0.0
2025,1,26,23,7.77,92.38,9.81,184.1,98.59,0.0
2025,1,27,0,7.27,92.68,9.94,177.2,98.44,0.0
2025,1,27,1,6.66,93.1,10.39,172.9,98.26,0.0
2025,1,27,2,6.93,92.43,10.94,174.7,98.03,0.0
2025,1,27,3,8.04,91.06,12.11,187.2,97.88,0.0
2025,1,27,4,9.13,91.57,12.63,201.9,97.86,0.0
2025,1,27,5,9.81,92.56,11.96,212.4,97.93,0.0
2025,1,27,6,9.55,87.93,12.62,226.0,98.12,0.0
2025,1,27,7,7.79,85.93,11.24,227.0,98.33,7.57
2025,1,27,8,7.26,87.24,9.83,217.3,98.49,85.32
2025,1,27,9,7.95,84.61,9.81,210.0,98.57,179.35
2025,1,27,10,9.14,78.76,10.52,210.9,98.6,242.82
2025,1,27,11,10.22,74.77,11.2,214.9,98.6,272.48
2025,1,27,12,10.54,73.04,11.08,217.5,98.58,260.85
2025,1,27,13,10.36,73.41,9.99,213.9,98.55,206.7
2025,1,27,14,9.82,75.57,9.01,206.4,98.53,149.68
2025,1,27,15,8.72,79.16,8.42,201.6,98.53,68.68
2025,1,27,16,7.62,82.31,8.39,198.0,98.54,0.0
2025,1,27,17,7.19,84.47,8.51,193.8,98.56,0.0
2025,1,27,18,7.12,88.46,8.57,191.1,98.56,0.0
2025,1,27,19,7.37,92.17,8.09,194.7,98.57,0.0
2025,1,27,20,7.33,93.66,7.85,199.9,98.58,0.0
2025,1,27,21,6.91,94.07,8.37,203.2,98.62,0.0
2025,1,27,22,6.26,95.25,8.36,200.1,98.64,0.0
2025,1,27,23,6.15,95.16,8.54,196.0,98.65,0.0
2025,1,28,0,6.68,92.21,8.81,198.7,98.64,0.0
2025,1,28,1,7.05,87.83,8.99,202.0,98.61,0.0
2025,1,28,2,6.95,86.66,8.74,200.6,98.56,0.0
2025,1,28,3,6.78,87.02,8.83,198.6,98.54,0.0
2025,1,28,4,6.5,88.54,8.98,195.7,98.53,0.0
2025,1,28,5,5.96,90.7,8.97,193.0,98.5,0.0
2025,1,28,6,5.68,91.61,9.22,189.3,98.49,0.0
2025,1,28,7,6.09,89.71,9.97,188.6,98.49,6.78
2025,1,28,8,6.79,88.51,10.22,185.9,98.49,59.55
2025,1,28,9,7.34,87.69,10.57,185.6,98.49,116.8
2025,1,28,10,7.67,87.38,10.66,187.7,98.5,158.23
2025,1,28,11,8.07,86.76,10.38,190.0,98.47,156.7
2025,1,28,12,8.6,86.2,10.1,191.0,98.44,140.45
2025,1,28,13,8.92,86.53,9.96,191.6,98.42,96.62
2025,1,28,14,8.71,88.32,9.75,191.9,98.41,72.75
2025,1,28,15,8.45,89.73,9.82,192.3,98.39,35.03
2025,1,28,16,8.31,90.59,9.89,193.7,98.39,0.0
2025,1,28,17,8.25,90.67,9.88,198.7,98.39,0.0
2025,1,28,18,8.03,92.2,9.63,203.6,98.41,0.0
2025,1,28,19,7.95,93.03,9.16,210.9,98.44,0.0
2025,1,28,20,8.0,93.51,8.74,220.6,98.51,0.0
2025,1,28,21,7.86,94.2,8.39,230.8,98.6,0.0
2025,1,28,22,7.61,95.01,7.61,240.3,98.7,0.0
2025,1,28,23,7.23,95.46,7.36,249.0,98.82,0.0
2025,1,29,0,6.89,95.61,7.66,256.7,98.94,0.0
2025,1,29,1,6.65,95.54,7.8,262.2,99.06,0.0
2025,1,29,2,6.26,95.94,7.79,263.8,99.18,0.0
2025,1,29,3,5.88,95.73,8.05,261.6,99.33,0.0
2025,1,29,4,5.68,95.46,7.65,254.8,99.46,0.0
2025,1,29,5,5.64,94.77,7.4,250.2,99.55,0.0
2025,1,29,6,5.67,94.64,7.11,245.1,99.62,0.0
2025,1,29,7,5.67,95.06,6.97,239.1,99.7,6.8
2025,1,29,8,5.91,94.95,7.01,236.2,99.79,60.85
2025,1,29,9,6.74,93.45,7.28,232.8,99.86,118.82
2025,1,29,10,7.94,89.13,7.77,235.8,99.93,165.23
2025,1,29,11,8.8,85.09,7.97,237.6,99.97,157.5
2025,1,29,12,9.07,82.89,7.91,235.9,100.0,206.12
2025,1,29,13,8.89,82.82,7.22,231.6,100.04,174.98
2025,1,29,14,8.3,85.51,6.13,223.0,100.09,118.22
2025,1,29,15,7.24,90.07,4.68,212.7,100.12,49.62
2025,1,29,16,6.07,94.41,3.77,200.5,100.15,3.0
2025,1,29,17,5.64,95.72,3.82,191.9,100.18,0.0
2025,1,29,18,5.24,97.18,3.69,183.6,100.2,0.0
2025,1,29,19,5.14,97.34,3.63,174.5,100.23,0.0
2025,1,29,20,5.09,97.15,3.63,171.0,100.25,0.0
2025,1,29,21,5.17,96.28,3.69,171.9,100.28,0.0
2025,1,29,22,5.06,96.33,3.3,172.5,100.32,0.0
2025,1,29,23,4.78,97.13,2.64,170.0,100.35,0.0
2025,1,30,0,4.66,97.6,2.24,162.6,100.37,0.0
2025,1,30,1,4.65,97.88,2.08,153.7,100.4,0.0
2025,1,30,2,4.76,97.35,1.87,147.7,100.43,0.0
2025,1,30,3,4.82,97.17,1.58,135.8,100.47,0.0
2025,1,30,4,4.71,96.85,1.11,127.3,100.53,0.0
2025,1,30,5,4.64,95.68,0.36,96.3,100.59,0.0
2025,1,30,6,4.23,96.59,0.74,3.1,100.66,0.0
2025,1,30,7,3.99,96.94,1.68,2.7,100.75,5.3
2025,1,30,8,4.07,95.89,3.1,358.9,100.84,35.15
2025,1,30,9,4.01,95.0,3.99,354.8,100.94,70.3
2025,1,30,10,4.13,94.71,4.4,350.0,101.06,94.1
2025,1,30,11,4.49,94.92,4.84,344.0,101.14,107.45
2025,1,30,12,5.03,94.98,4.87,343.4,101.21,82.72
2025,1,30,13,5.7,94.06,4.31,345.8,101.26,102.62
2025,1,30,14,6.25,91.45,3.77,344.5,101.33,83.32
2025,1,30,15,5.03,94.81,2.78,336.0,101.42,44.97
2025,1,30,16,2.81,100.0,3.16,327.7,101.55,4.2
2025,1,30,17,3.15,98.08,3.27,324.7,101.68,0.0
2025,1,30,18,2.79,97.44,3.11,321.7,101.77,0.0
2025,1,30,19,1.67,100.0,2.99,314.9,101.83,0.0
2025,1,30,20,0.56,100.0,3.01,304.2,101.89,0.0
2025,1,30,21,-0.1,100.0,3.04,292.3,101.93,0.0
2025,1,30,22,-0.52,100.0,3.15,281.9,101.97,0.0
2025,1,30,23,-0.85,100.0,3.2,271.1,102.01,0.0
2025,1,31,0,-1.12,100.0,3.21,260.5,102.02,0.0
2025,1,31,1,-1.03,100.0,3.28,250.8,102.05,0.0
2025,1,31,2,-0.41,100.0,3.82,242.6,102.08,0.0
2025,1,31,3,-0.18,100.0,4.31,235.3,102.12,0.0
2025,1,31,4,0.31,100.0,4.36,227.8,102.14,0.0
2025,1,31,5,0.72,98.48,4.73,222.7,102.16,0.0
2025,1,31,6,0.87,97.94,4.74,218.0,102.18,0.0
2025,1,31,7,0.95,97.66,4.68,214.2,102.22,8.32
2025,1,31,8,1.63,96.36,4.53,210.6,102.25,67.6
2025,1,31,9,2.64,94.55,4.25,204.8,102.28,140.27
2025,1,31,10,3.95,91.65,4.23,202.1,102.3,196.55
2025,1,31,11,5.16,88.46,4.32,198.8,102.29,219.4
2025,1,31,12,6.01,85.99,4.42,198.9,102.27,211.35
2025,1,31,13,6.47,83.64,4.22,197.2,102.27,187.35
2025,1,31,14,6.39,84.46,3.35,190.1,102.29,131.52
2025,1,31,15,4.46,93.7,2.33,179.3,102.32,60.47
2025,1,31,16,2.06,100.0,2.89,175.6,102.35,5.25
2025,1,31,17,1.29,100.0,3.08,176.3,102.4,0.0
2025,1,31,18,0.71,100.0,3.15,177.6,102.47,0.0
2025,1,31,19,0.17,100.0,3.15,178.9,102.53,0.0
2025,1,31,20,-0.34,100.0,3.14,180.2,102.57,0.0
2025,1,31,21,-0.51,100.0,3.06,180.4,102.59,0.0
2025,1,31,22,-0.52,100.0,2.89,179.6,102.62,0.0
2025,1,31,23,-0.43,100.0,2.68,177.9,102.65,0.0
2025,2,1,0,-0.29,100.0,2.67,175.1,102.66,0.0
2025,2,1,1,-0.17,100.0,2.57,170.4,102.66,0.0
2025,2,1,2,-0.12,98.51,2.64,164.4,102.65,0.0
2025,2,1,3,-0.26,98.01,2.24,157.4,102.66,0.0
2025,2,1,4,-0.43,98.27,2.01,147.4,102.65,0.0
2025,2,1,5,-0.61,98.34,1.71,135.9,102.66,0.0
2025,2,1,6,-0.75,98.38,1.65,121.9,102.7,0.0
2025,2,1,7,-0.73,97.96,1.97,112.7,102.73,15.07
2025,2,1,8,0.32,94.86,2.53,112.1,102.76,127.43
2025,2,1,9,2.01,90.51,2.74,113.5,102.75,249.52
2025,2,1,10,4.38,81.04,3.08,116.0,102.73,339.12
2025,2,1,11,6.05,71.76,3.35,118.2,102.68,381.75
2025,2,1,12,6.54,69.14,3.15,115.2,102.6,379.15
2025,2,1,13,6.58,68.91,2.93,108.9,102.53,327.12
2025,2,1,14,6.08,73.56,2.52,100.5,102.49,231.98
2025,2,1,15,3.71,86.58,2.13,95.4,102.47,107.85
2025,2,1,16,0.85,93.31,2.83,96.3,102.47,8.35
2025,2,1,17,-0.16,97.85,3.17,102.0,102.48,0.0
2025,2,1,18,-0.8,100.0,3.33,109.5,102.48,0.0
2025,2,1,19,-1.45,100.0,3.37,117.0,102.45,0.0
2025,2,1,20,-2.06,100.0,3.33,124.6,102.4,0.0
2025,2,1,21,-2.58,100.0,3.31,132.2,102.33,0.0
2025,2,1,22,-2.87,100.0,3.25,138.6,102.27,0.0
2025,2,1,23,-3.05,100.0,3.17,145.2,102.21,0.0
2025,2,2,0,-3.2,100.0,3.08,151.9,102.17,0.0
2025,2,2,1,-3.34,100.0,2.97,158.3,102.13,0.0
2025,2,2,2,-3.46,100.0,2.83,163.0,102.09,0.0
2025,2,2,3,-3.55,100.0,2.74,165.0,102.07,0.0
2025,2,2,4,-3.59,100.0,2.74,166.3,102.05,0.0
2025,2,2,5,-3.58,100.0,2.76,167.9,102.01,0.0
2025,2,2,6,-3.54,100.0,2.79,170.1,101.99,0.0
2025,2,2,7,-2.84,99.05,2.8,172.2,101.98,14.93
2025,2,2,8,-0.42,86.75,3.76,173.3,101.97,124.88
2025,2,2,9,1.21,83.86,3.0,167.9,101.96,244.95
2025,2,2,10,3.3,77.3,2.58,161.7,101.96,333.48
2025,2,2,11,5.11,67.33,2.72,165.1,101.95,378.58
2025,2,2,12,5.63,67.25,2.5,161.3,101.93,374.88
2025,2,2,13,5.64,70.6,2.17,158.4,101.93,322.98
2025,2,2,14,4.77,80.71,1.5,156.0,101.93,228.9
2025,2,2,15,2.75,82.77,1.77,154.2,101.94,106.68
2025,2,2,16,0.99,89.93,2.14,156.9,101.96,8.75
2025,2,2,17,0.07,96.68,2.42,163.7,102.0,0.0
2025,2,2,18,-0.44,100.0,2.57,174.2,102.04,0.0
2025,2,2,19,-0.72,100.0,2.69,186.4,102.08,0.0
2025,2,2,20,-1.28,100.0,2.84,198.5,102.12,0.0
2025,2,2,21,-1.88,100.0,3.01,207.7,102.15,0.0
2025,2,2,22,-2.12,100.0,3.1,212.4,102.17,0.0
2025,2,2,23,-1.81,100.0,3.05,214.2,102.16,0.0
2025,2,3,0,-0.96,100.0,3.84,212.2,102.15,0.0
2025,2,3,1,-0.9,99.35,4.02,208.5,102.13,0.0
2025,2,3,2,-1.14,99.58,3.52,206.5,102.12,0.0
2025,2,3,3,-1.34,98.58,3.49,205.5,102.15,0.0
2025,2,3,4,-1.55,98.84,3.1,204.2,102.19,0.0
2025,2,3,5,-1.64,98.69,3.33,201.1,102.22,0.0
2025,2,3,6,-1.74,98.92,3.54,200.2,102.24,0.0
